
조건별분석
[검색조건]
,분류: 지상
,요소 : 바람
,검색구분 : 월
,지역/지점명 : 동해
,기간 : 2020 ~ 2025년 01 ~ 12월


	
	
	
	
	
		지점번호,지점명,일시,평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),	최대풍속일자,최대순간풍속(m/s),최대순간풍속풍향(deg),	최대순간풍속일자,	
		106,동해,2020-01,2.4,9.7,50,2020-01-28,14.8,320,2020-01-01
		106,동해,2020-02,2.3,10.9,270,2020-02-16,19.3,270,2020-02-16
		106,동해,2020-03,2.6,11.1,270,2020-03-19,19.2,270,2020-03-19
		106,동해,2020-04,2.5,9.3,50,2020-04-15,15.3,160,2020-04-17
		106,동해,2020-05,2.2,8.5,340,2020-05-19,16.1,290,2020-05-13
		106,동해,2020-06,1.8,8.9,70,2020-06-30,15.9,70,2020-06-30
		106,동해,2020-07,1.6,7.9,50,2020-07-14,12.0,20,2020-07-14
		106,동해,2020-08,1.3,7.4,20,2020-08-11,13.5,200,2020-08-03
		106,동해,2020-09,2.4,15.1,160,2020-09-07,21.2,110,2020-09-07
		106,동해,2020-10,1.9,7.5,50,2020-10-13,11.5,290,2020-10-05
		106,동해,2020-11,2.0,8.9,50,2020-11-08,13.4,290,2020-11-03
		106,동해,2020-12,2.4,8.2,320,2020-12-30,17.5,320,2020-12-30
		106,동해,2021-01,2.5,9.4,270,2021-01-28,22.8,270,2021-01-15
		106,동해,2021-02,2.5,10.6,270,2021-02-15,18.2,270,2021-02-15
		106,동해,2021-03,2.1,8.6,50,2021-03-06,14.6,320,2021-03-21
		106,동해,2021-04,2.3,9.5,160,2021-04-26,15.4,160,2021-04-26
		106,동해,2021-05,2.1,11.2,270,2021-05-07,19.5,290,2021-05-07
		106,동해,2021-06,1.5,8.5,50,2021-06-21,12.9,50,2021-06-21
		106,동해,2021-07,1.2,5.6,20,2021-07-04,9.3,360,2021-07-04
		106,동해,2021-08,1.6,8.8,50,2021-08-09,14.7,20,2021-08-09
		106,동해,2021-09,1.6,7.1,50,2021-09-29,15.1,320,2021-09-22
		106,동해,2021-10,1.8,8.1,20,2021-10-05,14.0,20,2021-10-05
		106,동해,2021-11,2.1,8.9,270,2021-11-08,17.3,200,2021-11-08
		106,동해,2021-12,2.4,9.8,270,2021-12-01,19.2,290,2021-12-17
		106,동해,2022-01,2.2,7.1,50,2022-01-06,14.7,290,2022-01-12
		106,동해,2022-02,2.7,8.4,270,2022-02-26,14.9,270,2022-02-26
		106,동해,2022-03,2.1,8.8,20,2022-03-26,16.3,270,2022-03-14
