
조건별분석
[검색조건]
,분류: 지상
,요소 : 강수량
,검색구분 : 월
,지역/지점명 : 속초
,기간 : 2020 ~ 2025년 01 ~ 12월


	
	
	지점번호,지점명,일시,강수량(mm),일최다강수량(mm),일최다강수량일자,1시간최다강수량(mm),1시간최다강수량일자,
	90,속초,2020-01,148.1,58.6,2020-01-07,,
	90,속초,2020-02,55.8,24.1,2020-02-25,,
	90,속초,2020-03,38.0,20.7,2020-03-10,,
	90,속초,2020-04,38.4,18.1,2020-04-19,6.7,2020-04-19
	90,속초,2020-05,245.1,140.0,2020-05-19,25.8,2020-05-19
	90,속초,2020-06,271.9,214.6,2020-06-30,30.9,2020-06-30
	90,속초,2020-07,374.7,115.5,2020-07-24,35.9,2020-07-24
	90,속초,2020-08,411.3,127.9,2020-08-05,31.3,2020-08-04
	90,속초,2020-09,482.8,192.5,2020-09-07,51.8,2020-09-02
	90,속초,2020-10,0.0,0.0,2020-10-13,0.0,2020-10-13
	90,속초,2020-11,19.2,15.3,2020-11-19,,
	90,속초,2020-12,0.5,0.5,2020-12-13,,
	90,속초,2021-01,0.0,0.0,2021-01-31,,
	90,속초,2021-02,5.0,4.8,2021-02-27,,
	90,속초,2021-03,104.2,73.4,2021-03-01,,
	90,속초,2021-04,97.2,40.5,2021-04-03,5.9,2021-04-03
	90,속초,2021-05,154.9,67.0,2021-05-16,12.1,2021-05-16
	90,속초,2021-06,43.8,10.2,2021-06-03,7.1,2021-06-22
	90,속초,2021-07,104.1,50.3,2021-07-04,13.3,2021-07-04
	90,속초,2021-08,247.1,83.5,2021-08-08,67.5,2021-08-08
	90,속초,2021-09,141.6,43.1,2021-09-07,9.5,2021-09-05
	90,속초,2021-10,216.9,56.9,2021-10-05,20.4,2021-10-15
	90,속초,2021-11,16.2,10.9,2021-11-02,,
	90,속초,2021-12,68.7,42.1,2021-12-24,,
	90,속초,2022-01,3.6,3.1,2022-01-19,,
	90,속초,2022-02,11.1,8.1,2022-02-13,,
	90,속초,2022-03,114.5,29.2,2022-03-19,,
	90,속초,2022-04,33.5,15.6,2022-04-29,2.7,2022-04-29
	90,속초,2022-05,9.1,7.7,2022-05-07,2.9,2022-05-07
	90,속초,2022-06,248.7,75.4,2022-06-06,22.8,2022-06-23
	90,속초,2022-07,213.1,87.2,2022-07-21,15.9,2022-07-21
	90,속초,2022-08,323.7,110.9,2022-08-09,23.0,2022-08-09
	90,속초,2022-09,263.8,119.4,2022-09-05,14.6,2022-09-19
	90,속초,2022-10,377.1,76.8,2022-10-04,21.7,2022-10-27
	90,속초,2022-11,38.4,9.8,2022-11-28,0.0,2022-11-11
	90,속초,2022-12,0.7,0.7,2022-12-13,,
	90,속초,2023-01,94.7,47.7,2023-01-15,,
	90,속초,2023-02,43.4,26.0,2023-02-13,,
	90,속초,2023-03,10.1,6.3,2023-03-12,,
	90,속초,2023-04,57.0,28.0,2023-04-05,5.4,2023-04-05
	90,속초,2023-05,81.0,48.4,2023-05-06,6.0,2023-05-06
	90,속초,2023-06,200.1,38.2,2023-06-21,14.6,2023-06-21
	90,속초,2023-07,108.2,29.4,2023-07-09,27.0,2023-07-09
	90,속초,2023-08,669.6,368.7,2023-08-10,91.3,2023-08-10
	90,속초,2023-09,208.2,76.8,2023-09-13,18.7,2023-09-13
	90,속초,2023-10,31.4,18.7,2023-10-08,6.0,2023-10-08
	90,속초,2023-11,60.1,27.7,2023-11-03,,
	90,속초,2023-12,205.0,66.6,2023-12-11,,
	90,속초,2024-01,11.6,9.3,2024-01-20,,
	90,속초,2024-02,125.7,39.2,2024-02-15,,
	90,속초,2024-03,58.6,18.5,2024-03-26,,
	90,속초,2024-04,63.4,32.7,2024-04-20,8.4,2024-04-20
	90,속초,2024-05,63.4,22.2,2024-05-07,7.0,2024-05-15
	90,속초,2024-06,133.8,64.8,2024-06-30,18.3,2024-06-30
	90,속초,2024-07,109.3,44.5,2024-07-02,11.6,2024-07-02
	90,속초,2024-08,46.4,23.8,2024-08-20,16.4,2024-08-20
	90,속초,2024-09,457.9,128.2,2024-09-20,50.5,2024-09-20
	90,속초,2024-10,143.2,44.7,2024-10-18,16.6,2024-10-18
	90,속초,2024-11,17.6,9.7,2024-11-05,,
	90,속초,2024-12,3.2,3.1,2024-12-11,,
	90,속초,2025-01,14.5,7.9,2025-01-24,,
	90,속초,2025-02,,,,,
	90,속초,2025-03,98.4,17.2,2025-03-28,,
	90,속초,2025-04,48.2,24.3,2025-04-22,8.3,2025-04-19
	90,속초,2025-05,72.2,47.2,2025-05-09,9.6,2025-05-09
	90,속초,2025-06,30.2,11.0,2025-06-16,8.5,2025-06-16
	90,속초,2025-07,148.6,75.6,2025-07-14,22.6,2025-07-14
	90,속초,2025-08,97.4,42.9,2025-08-06,15.5,2025-08-06
	90,속초,2025-09,379.1,118.8,2025-09-13,22.6,2025-09-13
	90,속초,2025-10,460.9,63.0,2025-10-22,14.0,2025-10-03
	90,속초,2025-11,30.3,23.7,2025-11-08,,
	90,속초,2025-12,7.7,3.3,2025-12-13,,
	
	
	
		
	
	



